Id,SalePrice
1578,312015.8566372516
1579,165422.4786530894
1580,160680.98481240976
1581,103112.87929605745
1582,141653.94060106558
1583,163701.77264036465
1584,180822.8908008658
1585,82434.95131608292
1586,128802.97987832876
1587,93552.4685719331
1588,149813.13156391587
1589,142567.0952236652
1590,228052.4455638302
1591,227713.98381593157
1592,148920.36739232988
1593,221122.7354401155
1594,174710.71094193682
1595,182292.3674136974
1596,148987.25178571427
1597,210955.3698366785
1598,241533.16179792426
1599,220671.47328151646
1600,104355.19408707457
1601,267678.64436063933
1602,129485.51992981764
1603,208754.46727086048
1604,140651.2775672308
1605,147241.48683917095
1606,105861.85319428043
1607,223436.26610397175
1608,163043.09417388166
1609,112293.93154925884
1610,126183.16399383442
1611,347827.719508547
1612,195760.667666929
1613,189173.1968614719
1614,122695.29006788666
1615,82805.35604060082
1616,108727.52081300011
1617,275432.3594004985
1618,248714.87028499285
1619,277839.07491109904
1620,162668.63537240538
1621,369233.44495343044
1622,233076.91401941492
1623,99401.44954086319
1624,147839.40044995406
1625,119185.71949199792
1626,180260.3252328479
1627,339427.1409802572
1628,186737.2618437624
1629,244757.53035878253
1630,133188.95051652892
1631,197309.1143152302
1632,217646.94078315626
1633,160101.32455448597
1634,188757.6774826184
1635,212920.81682156233
1636,210507.2139004935
1637,171091.9420884167
1638,451463.7989285715
1639,105656.005181687
1640,172032.8419454283
1641,184905.35455037383
1642,120071.25799357206
1643,209973.5917173735
1644,120256.38094188643
1645,442595.19295979285
1646,183185.68446830945
1647,134288.42571428575
1648,152281.16234848485
1649,272546.97455660504
1650,295718.43742293067
1651,180480.41638888893
1652,195933.4680627706
1653,136966.61963793784
1654,121659.14339332389
1655,153513.65751934933
1656,292042.59338777384
1657,276049.7942014299
1658,141001.2106284625
1659,285028.09511576826
1660,145192.1486094714
1661,166298.76593073594
1662,118507.12619239347
1663,143812.28536993312
1664,115399.70297651846
1665,182867.61969303424
1666,147577.4265792288
1667,140309.6071264594
1668,271877.63717696455
1669,147177.57927653156
1670,96917.3150109991
1671,174986.63116411364
1672,240437.63729992224
1673,150674.01144285005
1674,155442.3195561761
1675,144750.0376048699
1676,206423.26050111512
1677,105649.6707653458
1678,265160.2605283605
1679,170191.33027805525
1680,214732.65756929948
1681,201620.74626484624
1682,178043.28104529306
1683,123815.19209956711
1684,403273.26163583895
1685,110752.11842188115
1686,281580.1105446322
1687,97006.86699108973
1688,124933.05104945561
1689,197156.16820346317
1690,145271.35172832216
1691,336376.263830059
1692,92337.23271808999
1693,130343.15133603773
1694,209971.9815197429
1695,89502.10760855307
1696,186618.2190404041
1697,197833.11500590315
1698,292817.9446953299
1699,125734.42057195329
1700,254597.68198314315
1701,103891.07160879526
1702,93956.31466533465
1703,123992.88833070968
1704,223115.87454212454
1705,238645.92123442222
1706,145568.4021718181
1707,146419.41341032705
1708,189918.02336940836
1709,231487.96481851474
1710,89275.18027548211
1711,293010.54284435266
1712,176246.33041551875
1713,161653.1443458057
1714,147716.88992129083
1715,230923.11831136027
1716,200822.39518436103
1717,234623.037172373
1718,222972.93028400902
1719,104848.5462042503
1720,168079.9968181818
1721,303154.1085254393
1722,145364.32911025843
1723,127968.12485963537
1724,83909.61996622065
1725,176878.83616030437
1726,183676.42066519344
1727,174399.4358242768
1728,110908.50260850266
1729,149370.62949658924
1730,254162.14401383963
1731,188685.2090964843
1732,289133.2866828374
1733,150807.17791945423
1734,124864.87579592122
1735,191464.14959333604
1736,227811.68296963142
1737,125389.05832447854
1738,369738.4432228127
1739,220694.2923059264
1740,227207.92752711938
1741,182951.0536645678
1742,216729.3827751542
1743,242831.9253096651
1744,180682.62165486033
1745,169749.67470779223
1746,164364.40681162267
1747,95816.58671333716
1748,120771.82235340416
1749,148413.8862511478
1750,241746.92554834046
1751,134957.37043749177
1752,133731.5181329529
1753,238788.4168571832
1754,166831.1719240355
1755,146818.31018004724
1756,148066.82638331366
1757,229696.8827527523
1758,172591.1621212121
1759,136186.2648379146
1760,145395.00750524728
1761,273962.3714377542
1762,236027.26449265378
1763,132095.70854158467
1764,287541.77194517606
1765,321186.62508658005
1766,237070.1891020596
1767,104545.54959984461
1768,113613.06538272336
1769,356719.6051984128
1770,178944.3996118023
1771,129234.62860750362
1772,120907.96216167673
1773,321600.5048221223
1774,171432.05801521704
1775,177572.84996786044
1776,253311.08346676052
1777,248473.92229404429
1778,278554.41111176705
1779,217191.59612291757
1780,371901.0159415585
1781,344862.5772224745
1782,263426.39479056303
1783,128772.00312894178
1784,252538.54360278617
1785,89960.65491276402
1786,300084.74997161934
1787,148938.00105071694
1788,198767.44696717424
1789,80830.52988778896
1790,148280.5414563719
1791,138161.40097402595
1792,285515.35931709706
1793,184745.56689033186
1794,186776.6523678342
1795,208801.6437983733
1796,366138.85709891125
1797,216669.40001180637
1798,197779.28948576679
1799,151498.55848885962
1800,211620.3692973188
1801,87352.25960559644
1802,85495.41134330317
1803,277081.14568444184
1804,92484.56831527056
1805,142411.28355225574
1806,141110.45292207794
1807,174520.6223238882
1808,165506.79806617627
1809,444780.1470159387
1810,307592.64271153096
1811,200764.0553092615
1812,92829.23401679134
1813,110958.49878293423
1814,142996.50761248852
1815,171784.77189235008
1816,168447.30739026124
1817,140469.6496172767
1818,125105.8361934278
1819,267056.5083589139
1820,141393.4726447795
1821,136407.95769316546
1822,224326.84347402593
1823,96384.14367703008
1824,191308.15797258297
1825,138646.57621179326
1826,161588.31697191697
1827,162183.11718483534
1828,133644.46052432415
1829,156707.81583618393
1830,174312.63075167252
1831,139523.16546463637
1832,123559.23902007085
1833,124516.40498819361
1834,219320.7729910241
1835,63712.00774639503
1836,133191.85883510427
1837,312578.4074409682
1838,383564.5195081181
1839,182224.28362924958
1840,133645.75300078705
1841,198328.10013476422
1842,212988.1310940575
1843,83936.89848124099
1844,235742.3476917022
1845,193557.72622831722
1846,87572.78512396694
1847,132035.67968319557
1848,194797.94380230887
1849,409011.74519710103
1850,122255.96032235441
1851,215850.163939848
1852,107076.3162075298
1853,86384.75142922736
1854,108009.9580202626
1855,135257.40191878827
1856,125057.83954822956
1857,161040.51081857533
1858,81712.24019218156
1859,186133.29474025973
1860,237094.38511412832
1861,175967.50131340875
1862,104949.70260179212
1863,263330.0537192858
1864,171408.69816017317
1865,163362.88448117542
1866,138011.51300310795
1867,170452.83432572475
1868,268137.90608454676
1869,318037.6768614719
1870,102398.85307268488
1871,136712.09323101136
1872,215770.97618818056
1873,113621.70657743771
1874,231212.02114690855
1875,182229.8093900039
1876,153664.99120129866
1877,230293.73995590268
1878,113518.06695789064
1879,140244.62935196114
1880,218696.42896103894
1881,212710.79747474738
1882,122851.68162206477
1883,316388.69126381195
1884,141616.41291511522
1885,149843.3553810836
1886,251753.37856847703
1887,116950.33463793783
1888,198811.315187237
1889,176896.02384756663
1890,92562.50147579695
1891,107922.5194879111
1892,134794.1851443001
1893,177801.05740981238
1894,89208.72822379641
1895,207063.25763983492
1896,113251.82471861472
1897,115125.23267136901
1898,92388.92451099408
1899,116565.93893021121
1900,406339.57802669576
1901,123010.2313708514
1902,143608.95855669587
1903,203989.84193223444
1904,215044.71665223665
1905,156094.6236628523
1906,213442.869871694
1907,208374.30875475533
1908,115921.35484126986
1909,113155.05919257508
1910,107674.90278610277
1911,253202.4834330317
1912,196447.0608080808
1913,212746.38394358166
1914,167879.13548078184
1915,174928.45591827363
1916,98263.57078507349
1917,225004.3581998556
1918,179982.31286894923
1919,110799.91289447922
1920,251572.5980637544
1921,165472.14719500204
1922,101302.3773553719
1923,179151.618873803
1924,122512.27758756392
1925,174099.60983044733
1926,169475.98015179264
1927,161733.28993617493
1928,254334.93171290823
1929,189046.65092155323
1930,222865.82931916573
1931,202334.8305175129
1932,140980.584992785
1933,395035.40009018744
1934,257091.6834386069
1935,132994.96051423324
1936,201684.22813852815
1937,407060.29037321266
1938,310870.9043240093
1939,120010.37925324673
1940,340268.63255590363
1941,342050.87351343094
1942,188860.32239997378
1943,162119.88571428572
1944,130614.98449757312
1945,141318.51287740038
1946,145394.33712121213
1947,172895.4208802308
1948,155986.99759117144
1949,100277.8533385806
1950,114339.81197691198
1951,148740.30998622582
1952,169645.4826659452
1953,149098.2786969344
1954,99920.82689532689
1955,56945.51948354677
1956,376183.40793683584
1957,180648.30529417552
1958,128519.49307258398
1959,120244.11066837204
1960,113842.45815194905
1961,209388.8997881412
1962,144173.88388101797
1963,277969.7153102453
1964,141812.41535257673
1965,133212.1787086146
1966,225726.56472386193
1967,193463.73026629936
1968,155608.73588600793
1969,132094.46399219465
1970,155624.30402236647
1971,192767.84417093007
1972,127509.3681883773
1973,149674.20847697757
1974,95425.67667912896
1975,397810.0688282173
1976,170700.4961760462
1977,281584.9189939606
1978,201935.87938324304
1979,230256.65319153073
1980,96923.50119600097
1981,150313.51064213563
1982,152734.4787192605
1983,368744.42505772004
1984,297936.8468322335
1985,173934.22169946216
1986,126347.3799822904
1987,423405.6276990688
1988,84809.41407534386
1989,202453.56947118544
1990,181618.34910468318
1991,127064.80112226156
1992,108973.64465040009
1993,53261.10520726749
1994,188233.29384691064
1995,126241.8289795054
1996,193226.56516463336
1997,117735.1667198963
1998,153115.34120437645
1999,275868.2093362193
2000,340744.1899398077
2001,256521.52657612597
2002,240253.10803915784
2003,148075.62701495472
2004,182304.01359208964
2005,245052.3957906992
2006,159305.2614724417
2007,130275.25798191706
2008,124464.26914928509
2009,234260.8251239921
2010,137354.9975003279
2011,113092.24929227337
2012,261111.4383779352
2013,110040.67323133939
2014,261467.9127482366
2015,113575.05162198914
2016,141608.94085333854
2017,115793.15702280044
2018,185855.93191505456
2019,213273.51412567223
2020,143393.05826320144
2021,167937.20950741178
2022,111908.49492489836
2023,176004.90279190504
2024,258416.3893290044
2025,134940.61614695907
2026,344718.2970401821
2027,213679.8365316502
2028,303230.45333956444
2029,138249.65636232457
2030,143588.69546135678
2031,119724.83057947103
2032,211740.54311425958
2033,170856.70437675962
2034,113368.40609895154
2035,115918.07013922949
2036,154818.96358028337
2037,158389.0465350306
2038,175888.0241017316
2039,137459.46815835682
2040,176369.87759740264
2041,355164.3438180507
2042,117645.10545767365
2043,345668.4765030174
2044,134604.67179260135
2045,366148.08906270494
2046,124932.41999868814
2047,135848.4461006166
2048,165637.4745926296
2049,109977.27957345686
2050,186766.61632735946
2051,420373.8269559229
2052,136587.4356716516
2053,140428.2226157681
2054,112971.62564213561
2055,317634.5500892037
2056,111164.76044662415
2057,204567.6838963814
2058,207274.2299619573
2059,156938.19581660765
2060,271438.49852584285
2061,126926.5345926296
2062,232774.87536075033
2063,151381.2197627625
2064,220973.97177171314
2065,207795.79723599635
2066,149960.7749637736
2067,193953.3009197872
2068,337650.3489105339
2069,131182.5899891775
2070,319957.11778138526
2071,148877.83580775288
2072,254876.46870064278
2073,118915.46402499014
2074,82643.66566968382
2075,141009.52051292142
2076,180669.37797858697
2077,111209.69354191265
2078,313858.3549632691
2079,296982.5605863582
2080,73066.8762914863
2081,220386.03503869864
2082,135935.33353010623
2083,170485.72953561592
2084,167427.42539707763
2085,153256.96734126983
2086,139674.50305214984
2087,154749.91476124883
2088,161125.24070838257
2089,165273.46375114782
2090,124625.80012199921
2091,220834.0485196117
2092,194580.07634199143
2093,137851.12606585328
2094,145013.15159025314
2095,182319.55381184467
2096,60620.938167060216
2097,105995.18364357862
2098,99163.95183705186
2099,264402.9437180245
2100,279121.1014515283
2101,235429.6383326522
2102,344215.54085235466
2103,158284.58072150077
2104,328045.13104584813
2105,141453.92898137213
2106,106579.01396956581
2107,147720.82601121097
2108,165290.09740751673
2109,81760.70317460316
2110,202073.40940297078
2111,139055.20150425335
2112,190620.07205660496
2113,134326.22353109016
2114,344968.5410034409
2115,90479.47227075952
2116,140706.2728256592
2117,158191.5552930151
2118,122273.37369473962
2119,162834.0623527987
2120,204113.8727497755
2121,374351.9798415979
2122,149626.5535451922
2123,141852.40661157022
2124,394728.3500829725
2125,240963.7504679916
2126,217007.63779351956
2127,199398.81837051825
2128,166011.31676374134
2129,127447.80184900956
2130,174806.24128328735
2131,112030.27226722772
2132,160570.56070823118
2133,239249.43661994566
2134,146526.34532639076
2135,149235.1804784861
2136,100822.6167650531
2137,109292.4299342072
2138,331201.60620117246
2139,133636.27760724124
2140,133116.67502623636
2141,146941.25242477225
2142,171462.67823179343
2143,285511.1495261052
2144,218390.66322314055
2145,215993.47966755464
2146,213184.51314443137
2147,151886.37083661288
2148,229494.98282139585
2149,171781.93149502014
2150,142472.7366686344
2151,564995.4630735931
2152,281820.5186209498
2153,116187.21421585989
2154,141079.65729757622
2155,162194.550678135
2156,95081.38293701247
2157,124681.3479014168
2158,135042.09283746555
2159,194161.52427481613
2160,317551.2035865398
2161,156208.8196864247
2162,339687.4145800917
2163,158131.0578671329
2164,203069.7874958376
2165,66613.4319447724
2166,296517.5929178145
2167,236536.9836081596
2168,176428.38026925092
2169,112093.22012129285
2170,69324.4071816315
2171,102744.20658644386
2172,209325.62712842715
2173,121767.30927062835
2174,159604.9380512921
2175,157822.51281922628
2176,190886.3130503083
2177,155403.6654820937
2178,326116.9788450186
2179,129222.12644300144
2180,277762.0841319034
2181,142918.71790961563
2182,118236.19906106523
2183,133649.06621706576
2184,327568.84722091036
2185,121537.86139971143
2186,216938.2563131313
2187,196314.94316731248
2188,143747.8606620652
2189,109746.73064985518
2190,249113.5737252394
2191,187605.72779581536
2192,231383.02250171543
2193,132770.51265413882
2194,112032.67800078713
2195,165174.091212323
2196,91012.51628033583
2197,243177.30886207233
2198,159342.42560048532
2199,197185.42024793394
2200,131871.02331660764
2201,135730.9174537584
2202,185127.09827561327
2203,162094.05907385546
2204,201759.4533202151
2205,310085.6796126854
2206,235840.40576665752
2207,260676.98354403183
2208,249936.47367309456
2209,103334.68107438015
2210,96571.65024571388
2211,168145.51456709957
2212,195762.42922910413
2213,272837.7773986619
2214,147676.28755772003
2215,169269.62592483274
2216,214335.08840548343
2217,158415.3619293585
2218,170315.49755378457
2219,309784.45785603294
2220,124724.51342286497
2221,114122.24648170015
2222,207354.82365059177
2223,330223.3745074118
2224,252807.3737422931
2225,280607.57372163184
2226,193206.83572740393
2227,170540.67583300546
2228,231362.52806965774
2229,395139.2059336877
2230,135063.89718614722
2231,122436.97449570632
2232,127169.59783156237
2233,117157.95420470944
2234,332248.02033320226
2235,160540.96231962484
2236,233195.67557228124
2237,137968.51190476192
2238,143641.50021397797
2239,141918.49666141943
2240,178878.35494482788
2241,176337.5485291224
2242,194524.91891414137
2243,164816.94505411258
2244,135160.90864029914
2245,160572.06026862026
2246,140561.00963884598
2247,237136.07060046014
2248,112130.52488894944
2249,195762.8499641772
2250,164301.4316236541
2251,147465.33373671785
2252,254353.21273511852
2253,225106.46605076743
2254,208545.00260232194
2255,166735.97306178662
2256,142962.6418578644
2257,110926.23620142485
2258,488005.9374839303
2259,155922.86383863617
2260,199928.35129017444
2261,117772.89590520589
2262,182098.57795815292
2263,476788.1906759151
2264,122612.0798553719
2265,222779.87761707994
2266,135223.18545848093
2267,202440.72315210043
2268,153035.52155157973
2269,112843.49882975614
2270,157097.5963804882
2271,141864.82651187197
2272,77892.6048340296
2273,156511.12717585446
2274,115424.79717267584
2275,227334.54530171846
2276,134255.23578820168
2277,282870.4525655909
2278,153404.37218942677
2279,215699.78937262236
2280,192747.43164133848
2281,96967.08267086447
2282,189419.05543322844
2283,137332.07270398794
2284,232266.80093598322
2285,390202.40421717166
2286,102862.3958059617
2287,192847.6223553719
2288,182611.17907647908
2289,151642.4639186067
2290,160348.07134683494
2291,150237.25500085778
2292,230114.76398419766
2293,165000.89534985216
2294,142536.68558966287
2295,133196.43793290047
2296,149555.87283181463
2297,93385.08890200709
2298,146672.72348484848
2299,121125.81441066512
2300,139588.46080154693
2301,152708.16163992576
2302,164638.18002691754
2303,134826.63120853895
2304,147571.41261306874
2305,179770.84058769516
2306,195467.46968417944
2307,131366.5538961039
2308,218754.87816299865
2309,183819.2793945952
2310,136144.89672701037
2311,206186.83861189318
2312,165354.1832890594
2313,160250.79795028202
2314,171066.43875705104
2315,128979.25013774104
2316,145218.01758494027
2317,168529.98786337403
2318,169608.8812160062
2319,236441.62547947004
2320,173137.66367768595
2321,128744.0668044077
2322,150778.15913780668
2323,141124.2371982815
2324,220323.62824478553
2325,144883.3027043159
2326,253426.35973534037
2327,137570.40179502318
2328,176946.8521071101
2329,236605.57402584786
2330,108056.26255083302
2331,190875.54855712462
2332,113716.49681555819
2333,130630.47182867634
2334,106700.35414711553
2335,296313.45871699014
2336,136709.36760461758
2337,348273.85021185887
2338,149563.52119014825
2339,131002.78217401287
2340,154678.28146772418
2341,192940.39444477248
2342,177292.68148038827
2343,137063.98593636163
2344,109944.1655401417
2345,318564.61994031223
2346,153387.7240840221
2347,137054.86848636213
2348,278825.44275974017
2349,157541.72820411908
2350,121190.10310245314
2351,170969.087107438
2352,149117.9420743146
2353,157324.52288721377
2354,121734.10963536467
2355,151916.12341950976
2356,99261.8118542569
2357,147414.09172246951
2358,421045.8702164503
2359,135490.53667289778
2360,117293.36665102575
2361,148801.59389151252
2362,179279.27908139842
2363,246184.1483862098
2364,122751.57005247276
2365,133844.6666699462
2366,258175.78765840209
2367,227420.5564495605
2368,131723.03572311526
2369,174900.91329693035
2370,155171.77635717814
2371,145991.95701667017
2372,98249.25172668241
2373,146223.71575036077
2374,150066.74777417033
2375,81612.9986312677
2376,54977.22679585569
2377,136512.90597362234
2378,253042.47584579553
2379,176063.22429888297
2380,196895.05989439847
2381,165359.73095959597
2382,172171.39578827738
2383,187754.2716384626
2384,195789.6685541731
2385,161541.92472648562
2386,296602.28922219196
2387,209972.02731536143
2388,243669.6744385412
2389,229746.51845074116
2390,218975.75561655517
2391,120659.6005374676
2392,324468.149498885
2393,202177.67429565385
2394,251091.75492194685
2395,87885.92524235867
2396,187431.84821658142
2397,247089.7479561853
2398,241315.46242825355
2399,243373.69558802317
2400,160995.872260265
2401,219773.08569132883
2402,148620.38444182082
2403,141642.17485529624
2404,141085.08498319855
2405,140307.37208584347
2406,143733.48669396262
2407,283747.47009346704
2408,201362.64588023088
2409,180302.2886770805
2410,128946.65685819235
2411,122271.20182292456
2412,130898.87968975467
2413,175568.96294077134
2414,123018.77653154921
2415,158261.76208644896
2416,124449.9739295553
2417,132883.15630985174
2418,191626.99773907915
2419,165668.19316955775
2420,117055.57044733038
2421,245778.6768009768
2422,164898.16840187585
2423,287547.9086471862
2424,217757.3538629552
2425,172787.41348134188
2426,129984.58401088812
2427,135009.37304236164
2428,57065.88120596578
2429,132375.39784205693
2430,109152.02337657295
2431,166301.4246010051
2432,109103.12473107701
2433,184171.7282988981
2434,181853.2535812672
2435,168264.94168397263
2436,85385.75771299408
2437,208547.87730158723
2438,115877.52977567888
2439,141895.06670470943
2440,188344.99789715334
2441,326667.95388417144
2442,167872.8422693972
2443,258606.95495113474
2444,139947.65158730163
2445,125606.89668929558
2446,143278.13204578252
2447,381300.9686383315
2448,196218.35204315884
2449,200303.37975448786
2450,327489.1607902957
2451,202367.15001311817
2452,184434.1127448309
2453,170913.7701718483
2454,331323.0401723277
2455,122143.91781526555
2456,136666.38360061657
2457,164839.74640233506
2458,94638.00033287425
2459,197943.0855614587
2460,85687.32309064674
2461,91178.68475552223
2462,242790.84441828373
2463,146902.0944112453
2464,186629.33098845597
2465,144187.4415600813
2466,168149.4332611832
2467,85154.59302742711
2468,244437.10895808742
2469,114063.5123009314
2470,127727.14064723153
2471,111434.87819231277
2472,156817.77778597665
2473,106902.11207772026
2474,125025.37087773335
2475,220782.69803227077
2476,209575.82377935198
2477,227708.86525777256
2478,177124.34961207982
2479,193815.88751672566
2480,163055.37449494944
2481,199165.65472547655
2482,97233.01780663783
2483,188681.24583694077
2484,306683.8508202151
2485,124024.51923682376
2486,152929.40426202578
2487,302970.3680272505
2488,113073.45831930697
2489,113922.36441689622
2490,139424.33622523944
2491,245973.1988167388
2492,310131.2319824621
2493,237351.18859176175
2494,118001.51630591632
2495,84113.5320690673
2496,311235.16219336225
2497,267849.3425904399
2498,100277.55027876167
2499,94995.2806113079
2500,156344.87831168834
2501,169682.11046680587
2502,177417.057463597
2503,263552.01130604243
2504,305761.66151810315
2505,141171.7354643841
2506,474165.5018181819
2507,143514.6859340155
2508,126725.20287157287
2509,100122.85283287418
2510,177421.19793814773
2511,177836.36083464514
2512,168457.76571887708
2513,147746.87740968625
2514,257055.16760199392
2515,174939.1571986095
2516,191481.4226013381
2517,225023.44682539688
2518,343496.59724386723
2519,203071.43114587435
2520,212106.59581070452
2521,89265.37425160698
2522,109206.28185228912
2523,117511.45577271214
2524,153583.98854617606
2525,297090.3515097024
2526,175205.71552538374
2527,171485.47551963184
2528,174737.09850321396
2529,128917.80735537192
2530,132997.0797258297
2531,156447.12689679005
2532,104978.21127685443
2533,156526.69192630597
2534,202590.60887511482
2535,178849.83138757708
2536,165708.66814448175
2537,139705.74346221954
2538,141040.4926046176
2539,132797.5659090909
2540,152884.30439509984
2541,131412.46175455858
2542,193204.72997835506
2543,151489.61698150338
2544,185021.2069939656
2545,145821.1406565657
2546,86861.00231813641
2547,255452.54334349988
2548,136966.61963793784
2549,211700.67764528404
2550,91759.08592680049
2551,158379.81753824456
2552,145149.0195305704
2553,145493.80465367966
2554,127805.70515741831
2555,175845.77129824721
2556,116010.9061652489
2557,189213.7702810574
2558,120804.49263292263
2559,168854.89765179268
2560,62005.508510101026
2561,123174.58297258294
2562,136372.40716450213
2563,148176.86264291263
2564,114510.86978945298
2565,309382.5643398269
2566,190737.8933293979
2567,258350.83139998888
2568,176572.4165264029
2569,298558.4583825266
2570,185519.21355765453
2571,207073.48363000635
2572,126456.14795305707
2573,132821.95441886396
2574,121426.32039223403
2575,305824.1732395383
2576,210215.08239079107
2577,130916.07626590584
2578,140622.03076577463
2579,130019.37181883774
2580,112983.63262331102
2581,218275.9483982684
2582,94217.99748196248
2583,107104.48488128034
2584,174996.42091565
2585,122159.65874524465
2586,197359.3964213564
2587,256227.09630952388
2588,228866.1483711238
2589,135541.41972648568
2590,155267.99352841603
2591,101146.75821526958
2592,135943.01230935735
2593,237041.36493435854
2594,173075.38154532333
2595,105381.2747828939
2596,121978.00679686475
2597,95093.28673094585
2598,195325.69899166483
2599,134925.8488235502
2600,132451.6249481831
2601,186446.57069854383
2602,383698.63569132896
2603,92210.38930342387
2604,84065.27315865953
2605,142421.4180773771
2606,177896.10258584848
2607,169364.71044372293
2608,130586.61784992785
2609,149008.50822006277
2610,117631.23953147866
2611,151783.62048012592
2612,208073.75577745488
2613,122993.85897612487
2614,201549.0362044521
2615,197798.41575757577
2616,171593.23699933905
2617,217715.81812868954
2618,242332.3185737242
2619,186465.2818772137
2620,150927.78662862384
2621,194860.02671848354
2622,126643.9595559491
2623,139663.95533582577
2624,187376.38145743147
2625,230324.33418995157
2626,246274.8917614456
2627,182089.3750590319
2628,224022.53211207985
2629,544093.6686652239
2630,160079.28613472384
2631,155834.57074869573
2632,174143.83856454157
2633,179061.2039315231
2634,224772.6857031857
2635,299748.80896424304
2636,124190.2242063492
2637,114656.15775086026
2638,130721.97842566523
2639,96900.7957906992
2640,262601.4161199659
2641,345435.2397186147
2642,481409.4256496786
2643,127398.80946404602
2644,183996.1171126853
2645,112068.89856837607
2646,115612.87089138129
2647,277817.06917027413
2648,191997.29884559885
2649,196433.38593270368
2650,172901.23864882588
2651,181322.83786894922
2652,134742.0975
2653,162282.03591269843
2654,147367.75336897947
2655,168328.81314639904
2656,223838.84768332672
2657,148329.00838252658
2658,183008.48615079367
2659,148553.37860369432
2660,106910.4326613538
2661,200296.7000729069
2662,117813.31222156633
2663,215105.3933831824
2664,149892.17140082142
2665,270685.07410728163
2666,115075.48777220257
2667,194536.02809589406
2668,139870.2573101141
2669,288028.53085782914
2670,191843.37112760975
2671,217205.30196641744
2672,101430.47886923686
2673,116102.5742202242
2674,131964.0127849928
2675,121741.86587922179
2676,130882.27526947802
2677,228603.90537354062
2678,77655.64715302376
2679,99775.35096797142
2680,115261.59990257221
2681,134596.78170831694
2682,145965.13427481602
2683,157277.80017457294
2684,187652.13824806505
2685,133322.28364817
2686,209227.89719099083
2687,140642.88392037258
2688,363483.41754820937
2689,136217.4560830079
2690,188120.07779089597
2691,144271.59549947525
2692,105889.59458612092
2693,146396.90509790712
2694,128591.85777056277
2695,145406.49338671428
2696,168630.98601711422
2697,227886.64440221395
2698,145268.22639971142
2699,247871.96218024398
2700,216786.58768267083
2701,245922.94805260398
2702,171914.88138528133
2703,386906.79137806647
2704,193284.5832323233
2705,185980.16212777118
2706,199865.13321769133
2707,148889.55887773843
2708,166521.19265310452
2709,120215.78650957628
2710,255324.03397678083
2711,183566.77330480126
2712,126668.18162304867
2713,268729.82548110984
2714,179724.25664305396
2715,127834.83412496593
2716,330261.6878865578
2717,101136.42210072756
2718,186071.55986160305
2719,149736.1608225108
2720,192672.18194214872
2721,131250.61204250294
2722,157341.09107130248
2723,176786.48935534162
2724,172503.68042003448
2725,173891.42665957782
2726,152413.49221889218
2727,376783.3682546243
2728,366923.35109045
2729,144312.4480186985
2730,244716.89194510048
2731,177739.42105470286
2732,135024.3035137085
2733,151558.37750078202
